Date,Open,High,Low,Close,Adj Close,Volume,Stock
1980-10-15 00:00:00-04:00,3.5329419474361994,3.613694906234741,3.5329419474361994,3.613694906234741,3.613694906234741,77600,HP
1980-10-16 00:00:00-04:00,3.6136939970113464,3.80548222590301,3.5430351758407332,3.573317527770996,3.573317527770996,158400,HP
1980-10-17 00:00:00-04:00,3.543034731823465,3.543034731823465,3.4723759195078974,3.4824700355529785,3.4824700355529785,33600,HP
1980-10-20 00:00:00-04:00,3.4824700355529785,3.4824700355529785,3.442093571372654,3.4824700355529785,3.4824700355529785,30400,HP
1980-10-21 00:00:00-04:00,3.4824708926266634,3.5430356038027795,3.4824708926266634,3.5127532482147217,3.5127532482147217,36000,HP
1980-10-22 00:00:00-04:00,3.512752092161844,3.5329403225765668,3.4723756313323975,3.4723756313323975,3.4723756313323975,28000,HP
1980-10-23 00:00:00-04:00,3.4420949037258444,3.4420949037258444,3.381530184012193,3.4118125438690186,3.4118125438690186,63600,HP
1980-10-24 00:00:00-04:00,3.411811223237411,3.4824700355529785,3.3108700627866,3.4824700355529785,3.4824700355529785,124800,HP
1980-10-27 00:00:00-05:00,3.4319999642962773,3.4319999642962773,3.300776436249655,3.3411529064178467,3.3411529064178467,63600,HP
1980-10-28 00:00:00-05:00,3.34115309715271,3.381529569625855,3.34115309715271,3.3815295696258545,3.3815295696258545,14800,HP
1980-10-29 00:00:00-05:00,3.381529569625855,3.4320001602172856,3.3714354515075686,3.3815295696258545,3.3815295696258545,38800,HP
1980-10-30 00:00:00-05:00,3.3815277676756788,3.41181010589367,3.3007748657610354,3.310868978500366,3.310868978500366,11600,HP
1980-10-31 00:00:00-05:00,3.3108689785003658,3.3108689785003658,3.2704925275430443,3.310868978500366,3.310868978500366,50000,HP
1980-11-03 00:00:00-05:00,3.3108708776276683,3.5127532482147212,3.3108708776276683,3.5127532482147217,3.5127532482147217,20000,HP
1980-11-05 00:00:00-05:00,3.6338825225830083,3.795388412475586,3.6338825225830083,3.633882522583008,3.633882522583008,183200,HP
1980-11-06 00:00:00-05:00,3.6338831459343766,3.6338831459343766,3.6036007863849235,3.613694906234741,3.613694906234741,18800,HP
1980-11-07 00:00:00-05:00,3.573317140595526,3.573317140595526,3.512752443297297,3.543034791946411,3.543034791946411,35600,HP
1980-11-10 00:00:00-05:00,3.563222885131836,3.5834111167756424,3.563222885131836,3.563222885131836,3.563222885131836,26400,HP
1980-11-11 00:00:00-05:00,3.563222885131836,3.563222885131836,3.51275230602232,3.563222885131836,3.563222885131836,41600,HP
1980-11-12 00:00:00-05:00,3.6036001682281498,3.643976640701294,3.6036001682281498,3.633882522583008,3.633882522583008,173600,HP
1980-11-13 00:00:00-05:00,3.674258757290775,3.68435287475586,3.674258757290775,3.6843528747558594,3.6843528747558594,230800,HP
