Date,Open,High,Low,Close,Adj Close,Volume,Stock
1983-11-22 00:00:00-05:00,0.0,1.1082131283191594,1.079050064086914,1.079050064086914,1.079050064086914,5736000,JBHT
1983-11-23 00:00:00-05:00,0.0,1.122795235291851,1.0936315059661865,1.0936315059661865,1.0936315059661865,2424000,JBHT
1983-11-25 00:00:00-05:00,0.0,1.15195795422306,1.1373764276504517,1.1373764276504517,1.1373764276504517,741600,JBHT
1983-11-28 00:00:00-05:00,0.0,1.0936315173724485,1.0644677877426147,1.0644677877426147,1.0644677877426147,1251600,JBHT
1983-11-29 00:00:00-05:00,0.0,1.1082130368791696,1.0936315059661865,1.0936315059661865,1.0936315059661865,1209600,JBHT
1983-11-30 00:00:00-05:00,0.0,1.122795235291851,1.0936315059661865,1.0936315059661865,1.0936315059661865,632400,JBHT
1983-12-01 00:00:00-05:00,0.0,1.122795235291851,1.0936315059661865,1.0936315059661865,1.0936315059661865,422400,JBHT
1983-12-02 00:00:00-05:00,0.0,1.1227953279350356,1.079050064086914,1.079050064086914,1.079050064086914,985200,JBHT
1983-12-05 00:00:00-05:00,0.0,1.1082130484375126,1.0644677877426147,1.0644677877426147,1.0644677877426147,229200,JBHT
1983-12-06 00:00:00-05:00,0.0,1.0790493428464742,1.049885630607605,1.049885630607605,1.049885630607605,220800,JBHT
1983-12-07 00:00:00-05:00,0.0,1.0936308652162552,1.049885630607605,1.049885630607605,1.049885630607605,85200,JBHT
1983-12-08 00:00:00-05:00,0.0,1.0936315173724485,1.0644677877426147,1.0644677877426147,1.0644677877426147,264000,JBHT
1983-12-09 00:00:00-05:00,0.0,1.0936315173724485,1.0644677877426147,1.0644677877426147,1.0644677877426147,246000,JBHT
1983-12-12 00:00:00-05:00,0.0,1.0936315173724485,1.0644677877426147,1.0644677877426147,1.0644677877426147,164400,JBHT
1983-12-13 00:00:00-05:00,0.0,1.1082131283191594,1.079050064086914,1.079050064086914,1.079050064086914,687600,JBHT
1983-12-14 00:00:00-05:00,0.0,1.1082131283191594,1.079050064086914,1.079050064086914,1.079050064086914,164400,JBHT
1983-12-15 00:00:00-05:00,0.0,1.1082131283191594,1.079050064086914,1.079050064086914,1.079050064086914,81600,JBHT
1983-12-16 00:00:00-05:00,0.0,1.1082131283191594,1.079050064086914,1.079050064086914,1.079050064086914,135600,JBHT
1983-12-19 00:00:00-05:00,0.0,1.1082131283191594,1.079050064086914,1.079050064086914,1.079050064086914,150000,JBHT
1983-12-20 00:00:00-05:00,0.0,1.122795235291851,1.0936315059661865,1.0936315059661865,1.0936315059661865,126000,JBHT
1983-12-21 00:00:00-05:00,0.0,1.122795235291851,1.0936315059661865,1.0936315059661865,1.0936315059661865,362400,JBHT
1983-12-22 00:00:00-05:00,0.0,1.1082130368791696,1.0936315059661865,1.0936315059661865,1.0936315059661865,24000,JBHT
1983-12-23 00:00:00-05:00,0.0,1.1227951450866083,1.108212947845459,1.108212947845459,1.108212947845459,130800,JBHT
1983-12-27 00:00:00-05:00,0.0,1.1519582857273627,1.1227952241897583,1.1227952241897583,1.1227952241897583,338400,JBHT
1983-12-28 00:00:00-05:00,0.0,1.1519582857273627,1.1227952241897583,1.1227952241897583,1.1227952241897583,54000,JBHT
1983-12-29 00:00:00-05:00,0.0,1.151958297117817,1.0936315059661865,1.0936315059661865,1.0936315059661865,58800,JBHT
1983-12-30 00:00:00-05:00,0.0,1.151958204569617,1.108212947845459,1.108212947845459,1.108212947845459,205200,JBHT
1984-01-03 00:00:00-05:00,0.0,1.1519582857273627,1.1227952241897583,1.1227952241897583,1.1227952241897583,18000,JBHT
1984-01-04 00:00:00-05:00,0.0,1.1373766748281127,1.108212947845459,1.108212947845459,1.108212947845459,352800,JBHT
1984-01-05 00:00:00-05:00,0.0,1.1519582857273627,1.1227952241897583,1.1227952241897583,1.1227952241897583,499200,JBHT
1984-01-06 00:00:00-05:00,0.0,1.195703076769237,1.1665400266647339,1.1665400266647339,1.1665400266647339,218400,JBHT
1984-01-09 00:00:00-05:00,0.0,1.1957032372670713,1.1519579887390137,1.1519579887390137,1.1519579887390137,22800,JBHT
1984-01-10 00:00:00-05:00,0.0,1.2102852693209185,1.1665400266647339,1.1665400266647339,1.1665400266647339,26400,JBHT
1984-01-11 00:00:00-05:00,0.0,1.2102852693209185,1.1665400266647339,1.1665400266647339,1.1665400266647339,99600,JBHT
1984-01-12 00:00:00-05:00,0.0,1.2102852693209185,1.1665400266647339,1.1665400266647339,1.1665400266647339,67200,JBHT
1984-01-13 00:00:00-05:00,0.0,1.2248667943731701,1.1665400266647339,1.1665400266647339,1.1665400266647339,446400,JBHT
1984-01-16 00:00:00-05:00,0.0,1.2248669553686071,1.1811217069625854,1.1811217069625854,1.1811217069625854,328800,JBHT
1984-01-17 00:00:00-05:00,0.0,1.2686126061848233,1.224867343902588,1.224867343902588,1.224867343902588,637200,JBHT
1984-01-18 00:00:00-05:00,0.0,1.2686123923447359,1.2394486665725708,1.2394486665725708,1.2394486665725708,73200,JBHT
1984-01-19 00:00:00-05:00,0.0,1.28319392148101,1.2394486665725708,1.2394486665725708,1.2394486665725708,397200,JBHT
1984-01-20 00:00:00-05:00,0.0,1.28319392148101,1.2394486665725708,1.2394486665725708,1.2394486665725708,356400,JBHT
1984-01-23 00:00:00-05:00,0.0,1.28319392148101,1.2394486665725708,1.2394486665725708,1.2394486665725708,318000,JBHT
1984-01-24 00:00:00-05:00,0.0,1.2540307125899115,1.1957032680511475,1.1957032680511475,1.1957032680511475,615600,JBHT
1984-01-25 00:00:00-05:00,0.0,1.2540307125899115,1.1957032680511475,1.1957032680511475,1.1957032680511475,176400,JBHT
1984-01-26 00:00:00-05:00,0.0,1.2540307125899115,1.1957032680511475,1.1957032680511475,1.1957032680511475,183600,JBHT
1984-01-27 00:00:00-05:00,0.0,1.2102852693209185,1.1665400266647339,1.1665400266647339,1.1665400266647339,352800,JBHT
1984-01-30 00:00:00-05:00,0.0,1.122795235291851,1.0936315059661865,1.0936315059661865,1.0936315059661865,79200,JBHT
1984-01-31 00:00:00-05:00,0.0,1.1227953279350356,1.079050064086914,1.079050064086914,1.079050064086914,92400,JBHT
1984-02-01 00:00:00-05:00,0.0,1.1082131283191594,1.079050064086914,1.079050064086914,1.079050064086914,434400,JBHT
1984-02-02 00:00:00-05:00,0.0,1.1082131283191594,1.079050064086914,1.079050064086914,1.079050064086914,9600,JBHT
1984-02-03 00:00:00-05:00,0.0,1.1082131283191594,1.079050064086914,1.079050064086914,1.079050064086914,46800,JBHT
1984-02-06 00:00:00-05:00,0.0,1.1082131283191594,1.079050064086914,1.079050064086914,1.079050064086914,140400,JBHT
1984-02-07 00:00:00-05:00,0.0,1.0936312020919796,1.0353044271469116,1.0353044271469116,1.0353044271469116,166800,JBHT
1984-02-08 00:00:00-05:00,0.0,1.079049675230591,1.0353044271469116,1.0353044271469116,1.0353044271469116,4800,JBHT
1984-02-09 00:00:00-05:00,0.0,1.079049675230591,1.0353044271469116,1.0353044271469116,1.0353044271469116,584400,JBHT
1984-02-10 00:00:00-05:00,0.0,1.0790493428464742,1.049885630607605,1.049885630607605,1.049885630607605,386400,JBHT
1984-02-13 00:00:00-05:00,0.0,1.064467480869689,1.0353044271469116,1.0353044271469116,1.0353044271469116,62400,JBHT
1984-02-14 00:00:00-05:00,0.0,1.064467480869689,1.0353044271469116,1.0353044271469116,1.0353044271469116,45600,JBHT
1984-02-15 00:00:00-05:00,0.0,1.064467480869689,1.0353044271469116,1.0353044271469116,1.0353044271469116,54000,JBHT
1984-02-16 00:00:00-05:00,0.0,1.0790493428464742,1.049885630607605,1.049885630607605,1.049885630607605,200400,JBHT
1984-02-17 00:00:00-05:00,0.0,1.0790499863073844,1.0644677877426147,1.0644677877426147,1.0644677877426147,7200,JBHT
1984-02-21 00:00:00-05:00,0.0,1.0790493428464742,1.049885630607605,1.049885630607605,1.049885630607605,2400,JBHT
1984-02-22 00:00:00-05:00,0.0,1.1082123875860361,1.049885630607605,1.049885630607605,1.049885630607605,128400,JBHT
1984-02-23 00:00:00-05:00,0.0,1.1082123875860361,1.049885630607605,1.049885630607605,1.049885630607605,2400,JBHT
1984-02-24 00:00:00-05:00,0.0,1.1082123875860361,1.049885630607605,1.049885630607605,1.049885630607605,140400,JBHT
1984-02-27 00:00:00-05:00,0.0,1.0936308652162552,1.049885630607605,1.049885630607605,1.049885630607605,79200,JBHT
1984-02-28 00:00:00-05:00,0.0,1.0936308652162552,1.049885630607605,1.049885630607605,1.049885630607605,130800,JBHT
1984-02-29 00:00:00-05:00,0.0,1.0936308652162552,1.049885630607605,1.049885630607605,1.049885630607605,8400,JBHT
1984-03-01 00:00:00-05:00,0.0,1.0936308652162552,1.049885630607605,1.049885630607605,1.049885630607605,2400,JBHT
1984-03-02 00:00:00-05:00,1.049885630607605,1.049885630607605,1.049885630607605,1.049885630607605,1.049885630607605,0,JBHT
1984-03-05 00:00:00-05:00,0.0,1.0790493428464742,1.049885630607605,1.049885630607605,1.049885630607605,8400,JBHT
1984-03-06 00:00:00-05:00,0.0,1.0644678926457574,1.0207226276397705,1.0207226276397705,1.0207226276397705,21600,JBHT
1984-03-07 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,224400,JBHT
1984-03-08 00:00:00-05:00,0.0,1.0353049208911809,1.006141185760498,1.006141185760498,1.006141185760498,273600,JBHT
1984-03-09 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,15600,JBHT
1984-03-12 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,63600,JBHT
1984-03-13 00:00:00-05:00,0.0,1.0498863601436854,1.0207226276397705,1.0207226276397705,1.0207226276397705,9600,JBHT
1984-03-14 00:00:00-05:00,0.0,1.0498863601436854,1.0207226276397705,1.0207226276397705,1.0207226276397705,31200,JBHT
1984-03-15 00:00:00-05:00,0.0,1.0498863601436854,1.0207226276397705,1.0207226276397705,1.0207226276397705,32400,JBHT
1984-03-16 00:00:00-05:00,0.0,1.0498863601436854,1.0207226276397705,1.0207226276397705,1.0207226276397705,26400,JBHT
1984-03-19 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,327600,JBHT
1984-03-20 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,18000,JBHT
1984-03-21 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,10800,JBHT
1984-03-22 00:00:00-05:00,0.0,1.0353049208911809,1.006141185760498,1.006141185760498,1.006141185760498,9600,JBHT
1984-03-23 00:00:00-05:00,1.006141185760498,1.006141185760498,1.006141185760498,1.006141185760498,1.006141185760498,0,JBHT
1984-03-26 00:00:00-05:00,0.0,1.0498862996076024,0.9915595054626465,0.9915595054626465,0.9915595054626465,642000,JBHT
1984-03-27 00:00:00-05:00,0.0,1.0353049208911809,1.006141185760498,1.006141185760498,1.006141185760498,16800,JBHT
1984-03-28 00:00:00-05:00,0.0,1.0353049208911809,1.006141185760498,1.006141185760498,1.006141185760498,234000,JBHT
1984-03-29 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,20400,JBHT
1984-03-30 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,10800,JBHT
1984-04-02 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,25200,JBHT
1984-04-03 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,34800,JBHT
1984-04-04 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,7200,JBHT
1984-04-05 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,66000,JBHT
1984-04-06 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,136800,JBHT
1984-04-09 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,2400,JBHT
1984-04-10 00:00:00-05:00,0.0,1.0498864547066067,1.006141185760498,1.006141185760498,1.006141185760498,7200,JBHT
1984-04-11 00:00:00-05:00,0.0,1.0353047679462966,0.9915595054626465,0.9915595054626465,0.9915595054626465,12000,JBHT
1984-04-12 00:00:00-05:00,0.0,1.0353047679462966,0.9915595054626465,0.9915595054626465,0.9915595054626465,38400,JBHT
1984-04-13 00:00:00-05:00,0.0,1.0353047679462966,0.9915595054626465,0.9915595054626465,0.9915595054626465,36000,JBHT
1984-04-16 00:00:00-05:00,0.0,1.0353047679462966,0.9915595054626465,0.9915595054626465,0.9915595054626465,28800,JBHT
1984-04-17 00:00:00-05:00,0.0,1.0353049208911809,1.006141185760498,1.006141185760498,1.006141185760498,36000,JBHT
1984-04-18 00:00:00-05:00,0.0,1.0353047679462966,0.9915595054626465,0.9915595054626465,0.9915595054626465,170400,JBHT
1984-04-19 00:00:00-05:00,0.0,1.0207225687852581,0.9915595054626465,0.9915595054626465,0.9915595054626465,25200,JBHT
