Price,Adj Close,Close,High,Low,Open,Volume
Ticker,LII,LII,LII,LII,LII,LII
Date,,,,,,
2020-01-02,229.9242401123047,244.44000244140625,245.77999877929688,242.11000061035156,244.9600067138672,262000
2020-01-03,229.03065490722656,243.49000549316406,244.4499969482422,240.5399932861328,241.38999938964844,226100
2020-01-06,228.71080017089844,243.14999389648438,244.02999877929688,241.52000427246094,242.32000732421875,183300
2020-01-07,225.6914825439453,239.94000244140625,242.57000732421875,239.39999389648438,242.00999450683594,287200
2020-01-08,229.2940216064453,243.77000427246094,244.4499969482422,240.6999969482422,241.24000549316406,275600
2020-01-09,232.62376403808594,247.30999755859375,247.3699951171875,243.22999572753906,244.83999633789062,284900
2020-01-10,232.8119354248047,247.50999450683594,249.5,246.82000732421875,247.1199951171875,255400
2020-01-13,231.08116149902344,245.6699981689453,248.55999755859375,245.39999389648438,247.97000122070312,347400
2020-01-14,228.1464385986328,242.5500030517578,245.9600067138672,241.9199981689453,245.6699981689453,253500
2020-01-15,229.6044158935547,244.10000610351562,245.36000061035156,242.4499969482422,242.4499969482422,205500
2020-01-16,232.73666381835938,247.42999267578125,248.8800048828125,245.3699951171875,246.0,282100
2020-01-17,229.16233825683594,243.6300048828125,248.33999633789062,242.36000061035156,248.1999969482422,291100
2020-01-21,230.40394592285156,244.9499969482422,246.16000366210938,243.55999755859375,243.64999389648438,288200
2020-01-22,232.52978515625,247.2100067138672,247.8699951171875,244.9199981689453,244.9199981689453,165100
2020-01-23,231.3257598876953,245.92999267578125,248.16000366210938,245.5,246.1999969482422,214600
2020-01-24,226.66026306152344,240.97000122070312,246.36000061035156,240.1699981689453,246.05999755859375,208500
2020-01-27,224.01715087890625,238.16000366210938,241.38999938964844,236.49000549316406,237.22999572753906,213600
2020-01-28,225.87957763671875,240.13999938964844,241.97000122070312,236.60000610351562,239.05999755859375,193400
2020-01-29,222.84140014648438,236.91000366210938,241.9199981689453,236.7899932861328,240.75999450683594,233900
2020-01-30,222.00425720214844,236.02000427246094,239.30999755859375,233.52000427246094,235.52999877929688,244800
2020-01-31,219.144775390625,232.97999572753906,237.92999267578125,231.5500030517578,235.82000732421875,361300
2020-02-03,219.83143615722656,233.7100067138672,239.97000122070312,232.88999938964844,233.8800048828125,343200
2020-02-04,224.81666564941406,239.00999450683594,249.99000549316406,231.75999450683594,242.86000061035156,772100
2020-02-05,228.17469787597656,242.5800018310547,247.1699981689453,240.39999389648438,241.41000366210938,415000
2020-02-06,224.41224670410156,238.5800018310547,244.33999633789062,235.0500030517578,243.83999633789062,388000
2020-02-07,221.41165161132812,235.38999938964844,240.05999755859375,234.77000427246094,237.30999755859375,376200
2020-02-10,222.8790283203125,236.9499969482422,237.99000549316406,233.9499969482422,234.60000610351562,194700
2020-02-11,223.3963623046875,237.5,239.63999938964844,236.3699951171875,237.99000549316406,214400
2020-02-12,227.02713012695312,241.36000061035156,241.49000549316406,236.86000061035156,238.6699981689453,268800
2020-02-13,227.2904815673828,241.63999938964844,243.10000610351562,239.61000061035156,239.88999938964844,226400
2020-02-14,230.24403381347656,244.77999877929688,245.8800048828125,241.13999938964844,241.83999633789062,373100
2020-02-18,231.39161682128906,246.0,248.6999969482422,243.27999877929688,244.25,343500
2020-02-19,231.39161682128906,246.0,248.72999572753906,245.3300018310547,245.3300018310547,280100
2020-02-20,233.94065856933594,248.7100067138672,250.8300018310547,244.5800018310547,244.5800018310547,375900
2020-02-21,232.36985778808594,247.0399932861328,248.30999755859375,244.8800048828125,247.72999572753906,470500
2020-02-24,232.53912353515625,247.22000122070312,249.24000549316406,240.2899932861328,240.2899932861328,359100
2020-02-25,231.41983032226562,246.02999877929688,249.9199981689453,245.3000030517578,247.5800018310547,483600
2020-02-26,229.17172241210938,243.63999938964844,250.5399932861328,242.0,247.1699981689453,448000
2020-02-27,225.58802795410156,239.8300018310547,246.47000122070312,238.6699981689453,239.86000061035156,352300
2020-02-28,214.5828094482422,228.1300048828125,236.74000549316406,225.07000732421875,233.6300048828125,668100
2020-03-02,225.82313537597656,240.0800018310547,240.4199981689453,227.52999877929688,230.27999877929688,354300
2020-03-03,230.46038818359375,245.00999450683594,246.57000732421875,238.36000061035156,240.14999389648438,475000
2020-03-04,242.500244140625,257.80999755859375,259.0400085449219,248.02999877929688,249.47000122070312,622800
2020-03-05,240.58145141601562,255.77000427246094,258.8699951171875,252.22999572753906,252.80999755859375,512400
2020-03-06,244.75775146484375,260.2099914550781,261.75,246.4199981689453,246.4199981689453,515700
2020-03-09,236.15115356445312,251.05999755859375,252.5,238.61000061035156,245.8800048828125,597600
2020-03-10,231.8618927001953,246.5,258.42999267578125,232.6999969482422,256.05999755859375,571800
2020-03-11,215.5045928955078,229.11000061035156,242.25,226.77000427246094,241.44000244140625,766200
2020-03-12,195.8739471435547,208.24000549316406,219.39999389648438,206.64999389648438,217.66000366210938,670700
2020-03-13,199.24131774902344,211.82000732421875,217.7100067138672,201.61000061035156,215.39999389648438,813900
2020-03-16,187.1826171875,199.0,202.94000244140625,192.0,195.36000061035156,797300
2020-03-17,183.0063018798828,194.55999755859375,206.75,180.3699951171875,201.66000366210938,899900
2020-03-18,173.8729248046875,184.85000610351562,187.19000244140625,168.97999572753906,185.27999877929688,570100
2020-03-19,184.16326904296875,195.7899932861328,200.72000122070312,177.86000061035156,183.07000732421875,462600
2020-03-20,170.99462890625,181.7899932861328,199.3699951171875,179.02999877929688,196.8800048828125,761600
2020-03-23,156.9606475830078,166.8699951171875,180.58999633789062,163.39999389648438,175.58999633789062,506800
2020-03-24,160.1305389404297,170.24000549316406,175.42999267578125,164.9199981689453,171.8699951171875,664200
2020-03-25,169.7154083251953,180.42999267578125,189.10000610351562,167.6199951171875,169.97000122070312,706200
2020-03-26,185.80934143066406,197.5399932861328,198.9499969482422,178.92999267578125,181.92999267578125,516400
2020-03-27,174.29620361328125,185.3000030517578,198.47999572753906,183.02999877929688,191.58999633789062,407600
2020-03-30,176.06454467773438,187.17999267578125,189.49000549316406,183.11000061035156,186.3699951171875,230900
2020-03-31,171.70095825195312,181.7899932861328,186.77000427246094,180.4600067138672,185.24000549316406,384100
2020-04-01,166.02452087402344,175.77999877929688,180.7899932861328,173.8800048828125,176.38999938964844,404000
2020-04-02,167.1106414794922,176.92999267578125,181.99000549316406,174.22000122070312,175.6300048828125,405100
2020-04-03,161.47201538085938,170.9600067138672,180.1300048828125,168.41000366210938,179.0,325900
2020-04-06,168.51800537109375,178.4199981689453,180.32000732421875,173.83999633789062,176.57000732421875,475500
2020-04-07,177.7457733154297,188.19000244140625,190.25999450683594,180.4600067138672,187.16000366210938,549900
2020-04-08,184.820068359375,195.67999267578125,197.32000732421875,186.14999389648438,189.42999267578125,352900
2020-04-09,192.9522247314453,204.2899932861328,212.32000732421875,197.3000030517578,200.0,384700
2020-04-13,185.8212432861328,196.74000549316406,202.42999267578125,195.7100067138672,202.08999633789062,298600
2020-04-14,191.0537872314453,202.27999877929688,205.32000732421875,197.67999267578125,200.5,234700
2020-04-15,181.13653564453125,191.77999877929688,197.9499969482422,188.85000610351562,196.66000366210938,336900
2020-04-16,176.6123504638672,186.99000549316406,195.1300048828125,186.3699951171875,193.47000122070312,356000
2020-04-17,173.67494201660156,183.8800048828125,194.22999572753906,183.8300018310547,192.63999938964844,793700
2020-04-20,170.9547882080078,181.0,189.8000030517578,169.82000732421875,172.0,1181300
2020-04-21,163.3515167236328,172.9499969482422,179.77999877929688,171.30999755859375,173.9199981689453,866900
2020-04-22,161.2453155517578,170.72000122070312,178.05999755859375,168.94000244140625,174.3800048828125,691400
2020-04-23,167.68682861328125,177.5399932861328,179.67999267578125,170.6999969482422,172.2100067138672,368400
2020-04-24,166.71400451660156,176.50999450683594,178.1699981689453,170.3300018310547,177.82000732421875,410000
2020-04-27,174.4022216796875,184.64999389648438,185.1999969482422,177.30999755859375,179.32000732421875,282900
2020-04-28,176.6123504638672,186.99000549316406,193.75,186.4600067138672,189.27000427246094,545500
2020-04-29,179.5214385986328,190.07000732421875,192.97999572753906,188.08999633789062,191.14999389648438,349100
2020-04-30,176.31956481933594,186.67999267578125,187.8800048828125,182.89999389648438,187.8800048828125,383000
2020-05-01,173.15545654296875,183.3300018310547,184.6199951171875,178.92999267578125,184.14999389648438,285200
2020-05-04,175.75286865234375,186.0800018310547,186.3800048828125,178.0500030517578,179.3699951171875,319200
2020-05-05,180.14476013183594,190.72999572753906,191.88999938964844,186.5399932861328,188.25999450683594,369900
2020-05-06,178.1329803466797,188.60000610351562,192.38999938964844,188.25999450683594,192.27000427246094,456600
2020-05-07,181.93934631347656,192.6300048828125,194.08999633789062,188.99000549316406,190.02999877929688,317900
2020-05-08,180.85317993164062,191.47999572753906,197.47000122070312,190.91000366210938,195.55999755859375,380200
2020-05-11,176.3384552001953,186.6999969482422,190.89999389648438,186.2899932861328,189.1699981689453,432900
2020-05-12,171.5876007080078,181.6699981689453,188.69000244140625,181.50999450683594,187.5,250700
2020-05-13,168.63133239746094,178.5399932861328,181.74000549316406,176.75,180.47999572753906,296000
2020-05-14,174.25111389160156,184.49000549316406,185.22000122070312,173.24000549316406,176.32000732421875,528900
2020-05-15,170.8792266845703,180.9199981689453,187.08999633789062,179.63999938964844,183.25,925400
2020-05-18,183.0633087158203,193.82000732421875,195.11000061035156,185.52000427246094,186.16000366210938,325100
2020-05-19,178.76585388183594,189.27000427246094,196.22999572753906,189.25999450683594,192.9499969482422,301500
2020-05-20,181.23097229003906,191.8800048828125,197.11000061035156,189.75999450683594,191.7100067138672,368600
2020-05-21,184.38558959960938,195.22000122070312,197.00999450683594,191.13999938964844,191.5399932861328,451200
2020-05-22,187.41746520996094,198.42999267578125,198.6699981689453,193.72000122070312,195.24000549316406,245100
2020-05-26,200.52713012695312,212.30999755859375,213.41000366210938,203.19000244140625,204.80999755859375,513100
2020-05-27,202.90728759765625,214.8300018310547,218.57000732421875,212.6199951171875,216.85000610351562,495000
2020-05-28,202.4539337158203,214.35000610351562,217.6199951171875,210.36000061035156,217.00999450683594,392100
2020-05-29,201.97219848632812,213.83999633789062,214.64999389648438,208.86000061035156,211.64999389648438,495600
2020-06-01,205.12681579589844,217.17999267578125,218.05999755859375,211.6699981689453,213.5,254400
2020-06-02,204.63571166992188,216.66000366210938,219.08999633789062,215.52999877929688,219.08999633789062,248800
2020-06-03,211.1339111328125,223.5399932861328,224.5,219.00999450683594,219.16000366210938,250400
2020-06-04,213.18344116210938,225.7100067138672,225.80999755859375,221.35000610351562,221.75,274300
2020-06-05,222.7890625,235.8800048828125,239.8000030517578,231.8000030517578,231.9499969482422,325900
2020-06-08,224.78199768066406,237.99000549316406,242.52000427246094,236.55999755859375,239.1300048828125,319100
2020-06-09,220.2010955810547,233.13999938964844,235.61000061035156,230.8000030517578,235.61000061035156,251700
2020-06-10,211.97445678710938,224.42999267578125,232.75999450683594,224.0800018310547,232.75999450683594,254800
2020-06-11,206.2697296142578,218.38999938964844,220.47000122070312,215.8800048828125,217.4199981689453,307700
2020-06-12,206.83642578125,218.99000549316406,225.1199951171875,212.82000732421875,225.1199951171875,346300
2020-06-15,212.42784118652344,224.91000366210938,225.86000061035156,212.07000732421875,214.13999938964844,207800
2020-06-16,215.96975708007812,228.66000366210938,232.47000122070312,226.9600067138672,231.3300018310547,383600
2020-06-17,217.41481018066406,230.19000244140625,231.6300048828125,226.47999572753906,229.57000732421875,254000
2020-06-18,212.57899475097656,225.07000732421875,229.35000610351562,223.61000061035156,229.35000610351562,190900
2020-06-19,209.47158813476562,221.77999877929688,229.0,218.9499969482422,227.85000610351562,409000
2020-06-22,211.29443359375,223.7100067138672,224.0,218.3800048828125,219.6199951171875,150800
2020-06-23,216.2908935546875,229.0,229.8699951171875,225.0,225.9499969482422,245600
2020-06-24,212.91897583007812,225.42999267578125,228.72000122070312,223.33999633789062,227.8300018310547,369600
2020-06-25,212.75843811035156,225.25999450683594,225.99000549316406,221.22000122070312,223.60000610351562,294000
2020-06-26,212.82455444335938,225.3300018310547,226.52999877929688,221.8000030517578,224.9499969482422,903600
2020-06-29,217.80018615722656,229.80999755859375,237.13999938964844,226.9499969482422,228.5800018310547,433700
2020-06-30,220.81398010253906,232.99000549316406,236.5500030517578,228.5800018310547,229.8000030517578,293600
2020-07-01,219.25970458984375,231.35000610351562,235.13999938964844,229.9199981689453,233.61000061035156,253000
2020-07-02,220.984619140625,233.1699981689453,237.92999267578125,232.72000122070312,235.63999938964844,221800
2020-07-06,225.78961181640625,238.24000549316406,238.72999572753906,234.6300048828125,236.6699981689453,204500
2020-07-07,225.10723876953125,237.52000427246094,239.67999267578125,235.6999969482422,236.58999633789062,207100
2020-07-08,231.81724548339844,244.60000610351562,245.58999633789062,237.6999969482422,239.89999389648438,481300
2020-07-09,229.76068115234375,242.42999267578125,246.6199951171875,240.91000366210938,244.6300048828125,312900
2020-07-10,226.25401306152344,238.72999572753906,242.47999572753906,237.5,242.3699951171875,273500
2020-07-13,219.67669677734375,231.7899932861328,241.07000732421875,230.00999450683594,239.69000244140625,395500
2020-07-14,226.45303344726562,238.94000244140625,239.74000549316406,229.3699951171875,231.27999877929688,432700
2020-07-15,234.12974548339844,247.0399932861328,248.0,241.4600067138672,242.97999572753906,312700
2020-07-16,239.3612823486328,252.55999755859375,254.05999755859375,245.39999389648438,246.3300018310547,539500
2020-07-17,234.887939453125,247.83999633789062,253.17999267578125,243.72999572753906,253.17999267578125,365500
2020-07-20,241.4462890625,254.75999450683594,260.0,239.25,239.25,707800
2020-07-21,240.75450134277344,254.02999877929688,256.0,250.7100067138672,254.57000732421875,467900
2020-07-22,244.29901123046875,257.7699890136719,259.8500061035156,254.33999633789062,255.0,287800
2020-07-23,250.45938110351562,264.2699890136719,265.0199890136719,258.82000732421875,258.82000732421875,494300
2020-07-24,251.8904266357422,265.7799987792969,267.3800048828125,262.5,265.2900085449219,389100
2020-07-27,257.7853698730469,272.0,272.04998779296875,265.07000732421875,265.07000732421875,229500
2020-07-28,256.7901916503906,270.95001220703125,273.8999938964844,269.6400146484375,270.1199951171875,324300
2020-07-29,260.23046875,274.5799865722656,277.4200134277344,269.4100036621094,269.4100036621094,185800
2020-07-30,256.7143859863281,270.8699951171875,272.8800048828125,269.54998779296875,271.4599914550781,227700
2020-07-31,254.12705993652344,268.1400146484375,270.6000061035156,263.9200134277344,270.6000061035156,193800
2020-08-03,256.0605163574219,270.17999267578125,271.67999267578125,267.6499938964844,269.6499938964844,224900
2020-08-04,258.7520446777344,273.0199890136719,273.82000732421875,268.1300048828125,271.2099914550781,207500
2020-08-05,258.989013671875,273.2699890136719,275.44000244140625,270.20001220703125,274.6199951171875,190700
2020-08-06,256.7238464355469,270.8800048828125,274.1099853515625,270.55999755859375,273.6600036621094,156100
2020-08-07,252.8192138671875,266.760009765625,271.4800109863281,264.92999267578125,271.2300109863281,419200
2020-08-10,255.5771026611328,269.6700134277344,269.7900085449219,265.04998779296875,267.57000732421875,393900
2020-08-11,259.1784973144531,273.4700012207031,278.67999267578125,270.92999267578125,272.29998779296875,259300
2020-08-12,263.0074157714844,277.510009765625,281.0899963378906,274.1600036621094,276.3900146484375,171700
2020-08-13,262.8179016113281,277.30999755859375,280.760009765625,274.0899963378906,276.3500061035156,169300
2020-08-14,263.4433288574219,277.9700012207031,279.5299987792969,273.4700012207031,275.82000732421875,122300
2020-08-17,262.3913879394531,276.8599853515625,279.0400085449219,273.4700012207031,277.239990234375,260400
2020-08-18,263.7087097167969,278.25,279.739990234375,276.6000061035156,277.4700012207031,199700
2020-08-19,265.1777038574219,279.79998779296875,282.1199951171875,278.3800048828125,278.3999938964844,190500
2020-08-20,261.3014221191406,275.7099914550781,279.3699951171875,275.3299865722656,278.6400146484375,140700
2020-08-21,262.8936767578125,277.3900146484375,277.9700012207031,274.3999938964844,275.6099853515625,161700
2020-08-24,267.8124084472656,282.5799865722656,282.5799865722656,278.1600036621094,278.7099914550781,184200
2020-08-25,269.1582336425781,284.0,284.2900085449219,280.6099853515625,284.2900085449219,130900
2020-08-26,271.6318054199219,286.6099853515625,287.94000244140625,282.3999938964844,284.0,215700
2020-08-27,268.27691650390625,283.07000732421875,289.30999755859375,281.55999755859375,288.9800109863281,174000
2020-08-28,269.8121643066406,284.69000244140625,286.239990234375,283.5400085449219,285.1000061035156,201200
2020-08-31,265.6800842285156,280.3299865722656,289.94000244140625,279.0,283.4200134277344,312200
2020-09-01,271.7076110839844,286.69000244140625,287.95001220703125,278.3399963378906,280.3900146484375,203400
