Date,Open,High,Low,Close,Adj Close,Volume,Stock
1980-03-17 00:00:00-05:00,0.0,0.7961604559776968,0.7615445256233215,0.7615445256233215,0.7615445256233215,72000,ZION
1980-03-18 00:00:00-05:00,0.0,0.7875059892802678,0.7528904676437378,0.7528904676437378,0.7528904676437378,8400,ZION
1980-03-19 00:00:00-05:00,0.7528904676437378,0.7528904676437378,0.7528904676437378,0.7528904676437378,0.7528904676437378,0,ZION
1980-03-20 00:00:00-05:00,0.0,0.7875059892802678,0.7528904676437378,0.7528904676437378,0.7528904676437378,1200,ZION
1980-03-21 00:00:00-05:00,0.0,0.7788529164663951,0.7442373633384705,0.7442373633384705,0.7442373633384705,38400,ZION
1980-03-24 00:00:00-05:00,0.0,0.744237066905454,0.7096211314201355,0.7096211314201355,0.7096211314201355,93600,ZION
1980-03-25 00:00:00-05:00,0.0,0.7269291534320539,0.6923136115074158,0.6923136115074158,0.6923136115074158,8400,ZION
1980-03-26 00:00:00-05:00,0.0,0.7269291534320539,0.6923136115074158,0.6923136115074158,0.6923136115074158,110400,ZION
1980-03-27 00:00:00-05:00,0.0,0.7009672085591684,0.6663516759872437,0.6663516759872437,0.6663516759872437,62400,ZION
1980-03-28 00:00:00-05:00,0.0,0.7182750595484763,0.6836591362953186,0.6836591362953186,0.6836591362953186,33600,ZION
1980-03-31 00:00:00-05:00,0.0,0.7182750595484763,0.6836591362953186,0.6836591362953186,0.6836591362953186,2400,ZION
1980-04-01 00:00:00-05:00,0.0,0.7355826618880504,0.7009671330451965,0.7009671330451965,0.7009671330451965,15600,ZION
1980-04-02 00:00:00-05:00,0.0,0.7875059892802678,0.7528904676437378,0.7528904676437378,0.7528904676437378,195600,ZION
1980-04-03 00:00:00-05:00,0.0,0.7961604559776968,0.7615445256233215,0.7615445256233215,0.7615445256233215,52800,ZION
1980-04-07 00:00:00-05:00,0.0,0.7701990109893939,0.7355830669403076,0.7355830669403076,0.7355830669403076,25200,ZION
1980-04-08 00:00:00-05:00,0.0,0.7615447937776025,0.726929247379303,0.726929247379303,0.726929247379303,55200,ZION
1980-04-09 00:00:00-05:00,0.0,0.7615447937776025,0.726929247379303,0.726929247379303,0.726929247379303,8400,ZION
1980-04-10 00:00:00-05:00,0.0,0.7701990109893939,0.7355830669403076,0.7355830669403076,0.7355830669403076,4800,ZION
1980-04-11 00:00:00-05:00,0.0,0.7701990109893939,0.7355830669403076,0.7355830669403076,0.7355830669403076,3600,ZION
1980-04-14 00:00:00-05:00,0.0,0.7615447937776025,0.726929247379303,0.726929247379303,0.726929247379303,1200,ZION
1980-04-15 00:00:00-05:00,0.0,0.7701990109893939,0.7355830669403076,0.7355830669403076,0.7355830669403076,20400,ZION
1980-04-16 00:00:00-05:00,0.0,0.8134684937620478,0.7788529396057129,0.7788529396057129,0.7788529396057129,114000,ZION
1980-04-17 00:00:00-05:00,0.0,0.8134684937620478,0.7788529396057129,0.7788529396057129,0.7788529396057129,34800,ZION
1980-04-18 00:00:00-05:00,0.0,0.8221223996661445,0.7875064611434937,0.7875064611434937,0.7875064611434937,19200,ZION
