Date,Open,High,Low,Close,Adj Close,Volume,Stock
2018-04-24 00:00:00-04:00,19.83169518366861,20.20230078542027,19.400758743286133,19.400758743286133,19.400758743286133,78900,NVT
2018-04-25 00:00:00-04:00,19.909260804488667,20.684945948789927,19.6162239387028,19.84031105041504,19.84031105041504,25400,NVT
2018-04-26 00:00:00-04:00,19.60760914382114,20.038545608520508,19.60760914382114,20.038545608520508,20.038545608520508,2400,NVT
2018-04-27 00:00:00-04:00,19.762747838331936,20.21953946896718,19.616229364909323,19.693798065185547,19.693798065185547,332700,NVT
2018-04-30 00:00:00-04:00,20.04716434877958,20.193682811171428,18.40960612691855,19.047391891479492,19.047391891479492,444200,NVT
2018-05-01 00:00:00-04:00,18.2458468114637,20.141967584304226,18.099328373163367,19.581748962402344,19.581748962402344,40727700,NVT
2018-05-02 00:00:00-04:00,19.47832667227127,20.68494832937296,19.00429562005461,19.616226196289062,19.616226196289062,10724600,NVT
2018-05-03 00:00:00-04:00,19.435237178106163,20.926278846785795,19.435237178106163,20.262636184692383,20.262636184692383,4972800,NVT
2018-05-04 00:00:00-04:00,20.21091955073388,22.408694721646206,19.659319793585226,21.460634231567383,21.460634231567383,5699200,NVT
2018-05-07 00:00:00-04:00,21.06417926090031,22.701737840516238,21.012465690716837,21.83986473083496,21.83986473083496,4655100,NVT
2018-05-08 00:00:00-04:00,21.331357463088388,21.73643719482862,20.3919157301723,21.22793197631836,21.22793197631836,6368500,NVT
2018-05-09 00:00:00-04:00,21.01246235258322,21.452017765958036,20.865943881458282,21.098649978637695,21.098649978637695,3007400,NVT
2018-05-10 00:00:00-04:00,21.29687691781314,22.193225453346543,21.115884411921954,21.529582977294922,21.529582977294922,4279900,NVT
2018-05-11 00:00:00-04:00,21.633007089841033,22.344051146449207,21.56405733325069,22.05532455444336,22.05532455444336,2403000,NVT
2018-05-14 00:00:00-04:00,22.408696260637374,22.408696260637374,21.642491275714743,22.107040405273438,22.107040405273438,1077800,NVT
2018-05-15 00:00:00-04:00,22.262174833128018,22.322505667392253,21.47787069990905,21.75366973876953,21.75366973876953,1455000,NVT
2018-05-16 00:00:00-04:00,21.676104496844342,21.7622921211521,21.39168648735329,21.512348175048828,21.512348175048828,2180300,NVT
2018-05-17 00:00:00-04:00,21.322735961918934,21.684722656084404,21.245167267176893,21.538204193115234,21.538204193115234,1132800,NVT
2018-05-18 00:00:00-04:00,21.50372898834539,21.86571566327667,21.50372898834539,21.78814697265625,21.78814697265625,1895000,NVT
2018-05-21 00:00:00-04:00,21.788147341082638,22.08980153871614,21.667484018137152,21.943283081054688,21.943283081054688,1458400,NVT
2018-05-22 00:00:00-04:00,22.124279491667956,22.71897230894569,21.814004692411356,22.417316436767578,22.417316436767578,1555300,NVT
2018-05-23 00:00:00-04:00,22.19322972441205,22.667259216308594,21.99499932917475,22.667259216308594,22.667259216308594,887600,NVT
2018-05-24 00:00:00-04:00,22.52073695544492,23.072336699943026,22.34836337095152,22.899961471557617,22.899961471557617,1611100,NVT
