Date,Open,High,Low,Close,Adj Close,Volume,Stock
1980-03-17 00:00:00-05:00,0.0,0.07466412796675216,0.06920097023248672,0.06920097023248672,0.06920097023248672,680447,GGG
1980-03-18 00:00:00-05:00,0.0,0.07466412796675216,0.06920097023248672,0.06920097023248672,0.06920097023248672,57665,GGG
1980-03-19 00:00:00-05:00,0.0,0.07466412796675216,0.06920097023248672,0.06920097023248672,0.06920097023248672,103797,GGG
1980-03-20 00:00:00-05:00,0.0,0.07102180909805496,0.06555865705013275,0.06555865705013275,0.06555865705013275,69198,GGG
1980-03-21 00:00:00-05:00,0.0,0.07102180909805496,0.06555865705013275,0.06555865705013275,0.06555865705013275,11533,GGG
1980-03-24 00:00:00-05:00,0.0,0.07102180909805496,0.06555865705013275,0.06555865705013275,0.06555865705013275,23066,GGG
1980-03-25 00:00:00-05:00,0.0,0.06920092093146402,0.06373734772205353,0.06373734772205353,0.06373734772205353,172995,GGG
1980-03-26 00:00:00-05:00,0.0,0.06920092093146402,0.06373734772205353,0.06373734772205353,0.06373734772205353,196061,GGG
1980-03-27 00:00:00-05:00,0.0,0.0655587087077173,0.06009555235505104,0.06009555235505104,0.06009555235505104,149929,GGG
1980-03-28 00:00:00-05:00,0.0,0.0655587087077173,0.06009555235505104,0.06009555235505104,0.06009555235505104,69198,GGG
1980-03-31 00:00:00-05:00,0.0,0.0655587087077173,0.06009555235505104,0.06009555235505104,0.06009555235505104,23066,GGG
1980-04-01 00:00:00-05:00,0.0,0.0655587087077173,0.06009555235505104,0.06009555235505104,0.06009555235505104,34599,GGG
1980-04-02 00:00:00-05:00,0.0,0.0655587087077173,0.06009555235505104,0.06009555235505104,0.06009555235505104,253726,GGG
1980-04-03 00:00:00-05:00,0.0,0.0655587087077173,0.06009555235505104,0.06009555235505104,0.06009555235505104,57665,GGG
1980-04-07 00:00:00-05:00,0.06009555235505104,0.06009555235505104,0.06009555235505104,0.06009555235505104,0.06009555235505104,0,GGG
1980-04-08 00:00:00-05:00,0.0,0.0655587087077173,0.06009555235505104,0.06009555235505104,0.06009555235505104,219127,GGG
1980-04-09 00:00:00-05:00,0.0,0.0655587087077173,0.06009555235505104,0.06009555235505104,0.06009555235505104,1960611,GGG
1980-04-10 00:00:00-05:00,0.0,0.06737961118001919,0.06191645562648773,0.06191645562648773,0.06191645562648773,115330,GGG
1980-04-11 00:00:00-05:00,0.0,0.06737961118001919,0.06191645562648773,0.06191645562648773,0.06191645562648773,172995,GGG
