Date,Open,High,Low,Close,Adj Close,Volume,Stock
2017-05-12 00:00:00-04:00,21.163040497168943,21.212835126756705,20.187051320719323,21.013654708862305,21.013654708862305,10933700,IR
2017-05-15 00:00:00-04:00,20.924022597454233,22.208742640470692,20.924022597454233,21.929889678955078,21.929889678955078,3487300,IR
2017-05-16 00:00:00-04:00,22.099197217918746,22.318296275900543,21.95976881779978,22.009565353393555,22.009565353393555,1289300,IR
2017-05-17 00:00:00-04:00,22.059359989443724,22.41788744754449,21.581324645005107,22.009565353393555,22.009565353393555,1583700,IR
2017-05-18 00:00:00-04:00,22.09919377765392,23.533299587717114,21.890052159805137,22.40792465209961,22.40792465209961,4075200,IR
2017-05-19 00:00:00-04:00,22.46768239457825,23.393877074462633,22.22866471905061,22.62702751159668,22.62702751159668,1248600,IR
2017-05-22 00:00:00-04:00,22.70669764210941,22.995511823037567,22.427844666916346,22.796329498291016,22.796329498291016,383100,IR
2017-05-23 00:00:00-04:00,22.895923411090386,23.51338717234423,22.557314558071127,23.354042053222656,23.354042053222656,704000,IR
2017-05-24 00:00:00-04:00,23.44367287722809,23.496455494447343,22.91584100640485,23.25444984436035,23.25444984436035,408800,IR
2017-05-25 00:00:00-04:00,23.324160773534118,23.722523513993544,22.21870250665875,22.417884826660156,22.417884826660156,1080700,IR
2017-05-26 00:00:00-04:00,22.45772324411054,23.14490025326481,22.263521500109984,22.935760498046875,22.935760498046875,721100,IR
2017-05-30 00:00:00-04:00,22.905877542404223,23.19469169276311,22.497555529481346,22.856082916259766,22.856082916259766,843100,IR
2017-05-31 00:00:00-04:00,22.87600743849138,23.08514911870908,22.577235780516236,22.836172103881836,22.836172103881836,484400,IR
2017-06-01 00:00:00-04:00,22.816253486805127,23.339104838033563,22.716662300965453,22.836172103881836,22.836172103881836,486400,IR
2017-06-02 00:00:00-04:00,22.796333518537782,23.005475186359178,22.50752118621956,22.557315826416016,22.557315826416016,546600,IR
2017-06-05 00:00:00-04:00,22.51747876247428,22.816250379763694,21.83030176325629,22.537395477294922,22.537395477294922,422200,IR
2017-06-06 00:00:00-04:00,21.740667205931057,22.617065234450944,21.740667205931057,22.19878578186035,22.19878578186035,1089500,IR
2017-06-07 00:00:00-04:00,22.308332165270148,22.69673746109433,21.48172884783677,21.67095184326172,21.67095184326172,733500,IR
2017-06-08 00:00:00-04:00,21.660998265766352,21.840262003616925,21.521571758346436,21.5614070892334,21.5614070892334,432600,IR
2017-06-09 00:00:00-04:00,21.591283430540404,22.7266178210416,21.591283430540404,22.397968292236328,22.397968292236328,565900,IR
2017-06-12 00:00:00-04:00,22.36809137771895,23.483509104178882,21.800424156934675,22.935760498046875,22.935760498046875,826200,IR
2017-06-13 00:00:00-04:00,22.895923064809235,24.14080797633351,22.706700026385327,23.393877029418945,23.393877029418945,927300,IR
2017-06-14 00:00:00-04:00,23.473545911663678,23.612972392065334,22.457719527054465,23.154855728149414,23.154855728149414,1988500,IR
2017-06-15 00:00:00-04:00,22.985553567431673,24.449537452738888,22.676822659552638,22.89592170715332,22.89592170715332,1510300,IR
2017-06-16 00:00:00-04:00,22.90588151521625,23.90178940718217,22.90588151521625,23.82211685180664,23.82211685180664,2465600,IR
2017-06-19 00:00:00-04:00,23.961543348827934,24.11092915271411,23.443672688658754,23.82211685180664,23.82211685180664,460200,IR
2017-06-20 00:00:00-04:00,23.622930364502064,23.622930364502064,22.119109483817002,22.527433395385742,22.527433395385742,1043700,IR
2017-06-21 00:00:00-04:00,22.447768075687005,22.651929147380528,20.54558197659557,20.63521385192871,20.63521385192871,1275400,IR
2017-06-22 00:00:00-04:00,20.63520714335829,20.983775223050614,19.828522427159587,20.97381591796875,20.97381591796875,1321900,IR
2017-06-23 00:00:00-04:00,20.9439440820751,21.01863603578061,20.157175919480615,20.386234283447266,20.386234283447266,3690400,IR
2017-06-26 00:00:00-04:00,20.336438440150232,20.963859551923388,19.997829618068373,20.41611099243164,20.41611099243164,790800,IR
2017-06-27 00:00:00-04:00,20.475862938882283,21.54148393426018,20.33643646084579,21.202877044677734,21.202877044677734,1029100,IR
2017-06-28 00:00:00-04:00,21.192916000248253,21.55144147143056,21.053487634108834,21.18295669555664,21.18295669555664,737600,IR
2017-06-29 00:00:00-04:00,21.242714969340707,21.451856611557993,20.953902672380252,21.34230613708496,21.34230613708496,796200,IR
2017-06-30 00:00:00-04:00,21.451853154667337,21.651033558515092,21.153079699580864,21.52156639099121,21.52156639099121,250800,IR
2017-07-03 00:00:00-04:00,21.660993307716463,22.30833295769359,21.302465914079725,22.248579025268555,22.248579025268555,396500,IR
2017-07-05 00:00:00-04:00,22.288413029839052,22.31829094405748,21.670951332336767,21.73070526123047,21.73070526123047,765800,IR
2017-07-06 00:00:00-04:00,21.521572003044543,21.521572003044543,20.80949764712171,20.88418960571289,20.88418960571289,1184400,IR
2017-07-07 00:00:00-04:00,20.904108961350378,21.1331673484107,20.4957868280537,20.585418701171875,20.585418701171875,953900,IR
2017-07-10 00:00:00-04:00,20.545576683264137,21.392098676900567,20.465904136777375,21.25267219543457,21.25267219543457,826900,IR
2017-07-11 00:00:00-04:00,21.143124981996582,21.710792200424553,20.933985227646758,21.64107894897461,21.64107894897461,656100,IR
2017-07-12 00:00:00-04:00,21.69087392288868,22.248581793857166,21.64107739005181,22.039440155029297,22.039440155029297,1091800,IR
2017-07-13 00:00:00-04:00,22.019521182880577,22.168906966981595,21.770544242864442,21.969724655151367,21.969724655151367,1577700,IR
2017-07-14 00:00:00-04:00,22.039437724726316,22.198784712689516,21.900011247244716,21.989643096923828,21.989643096923828,211300,IR
2017-07-17 00:00:00-04:00,21.969729080484264,23.02539288646478,21.833290556064544,22.876005172729492,22.876005172729492,1357100,IR
2017-07-18 00:00:00-04:00,22.73657711997746,23.11502128349781,22.716658506228086,22.94571876525879,22.94571876525879,962700,IR
2017-07-19 00:00:00-04:00,22.935761833620035,23.32416534423828,22.905883909901803,23.32416534423828,23.32416534423828,742400,IR
2017-07-20 00:00:00-04:00,23.314203948277367,23.523345596486443,22.905881858416898,23.453630447387695,23.453630447387695,454400,IR
2017-07-21 00:00:00-04:00,23.344076947833905,23.593053872065582,22.72661333994035,22.915836334228516,22.915836334228516,1163200,IR
2017-07-24 00:00:00-04:00,22.836171201709604,23.055270282265994,22.617070221609413,23.045310974121094,23.045310974121094,724400,IR
2017-07-25 00:00:00-04:00,23.184737626713027,23.463590635403953,22.895923411090386,23.354042053222656,23.354042053222656,1832300,IR
2017-07-26 00:00:00-04:00,23.503422708358432,23.503422708358432,22.547350303845448,22.726613998413086,22.726613998413086,781200,IR
2017-07-27 00:00:00-04:00,22.71665781542621,23.15485780686925,22.651925172024562,23.134939193725586,23.134939193725586,314200,IR
2017-07-28 00:00:00-04:00,22.98555079587236,23.124977273029756,22.78636848603898,22.99551010131836,22.99551010131836,260800,IR
2017-07-31 00:00:00-04:00,23.134936733687773,23.134936733687773,22.816246555450906,22.86604118347168,22.86604118347168,536900,IR
2017-08-01 00:00:00-04:00,22.90587853325738,22.90587853325738,22.29837419039104,22.40792465209961,22.40792465209961,998200,IR
2017-08-02 00:00:00-04:00,22.407925895115714,23.03534698437985,22.407925895115714,22.925798416137695,22.925798416137695,1444100,IR
2017-08-03 00:00:00-04:00,23.73248305083013,23.898799472845663,22.866042419801225,23.16481590270996,23.16481590270996,2650300,IR
