Price,Adj Close,Close,High,Low,Open,Volume
Ticker,CGNX,CGNX,CGNX,CGNX,CGNX,CGNX
Date,,,,,,
2020-01-02,53.72819137573242,56.61000061035156,56.7400016784668,55.380001068115234,56.439998626708984,720400
2020-01-03,53.12076950073242,55.970001220703125,56.349998474121094,55.220001220703125,55.61000061035156,501000
2020-01-06,52.43742752075195,55.25,55.75,54.90999984741211,55.119998931884766,949100
2020-01-07,52.27608108520508,55.08000183105469,55.4900016784668,54.619998931884766,55.470001220703125,734000
2020-01-08,52.712669372558594,55.540000915527344,55.83000183105469,54.56999969482422,54.779998779296875,878400
2020-01-09,53.21568298339844,56.06999969482422,56.22999954223633,55.5099983215332,55.9900016784668,615600
2020-01-10,52.36149597167969,55.16999816894531,56.150001525878906,54.97999954223633,56.09000015258789,602600
2020-01-13,53.6617546081543,56.540000915527344,56.560001373291016,55.0099983215332,55.36000061035156,523500
2020-01-14,53.766151428222656,56.650001525878906,57.2400016784668,56.27000045776367,56.599998474121094,928700
2020-01-15,53.32956314086914,56.189998626708984,56.9900016784668,55.61000061035156,56.650001525878906,1003800
2020-01-16,54.79117202758789,57.72999954223633,57.72999954223633,56.529998779296875,56.810001373291016,603100
2020-01-17,55.65484619140625,58.63999938964844,58.900001525878906,57.68000030517578,57.939998626708984,853000
2020-01-21,54.7247428894043,57.65999984741211,58.2599983215332,57.41999816894531,58.119998931884766,968800
2020-01-22,55.06641387939453,58.02000045776367,58.5,57.72999954223633,58.040000915527344,722100
2020-01-23,55.5599479675293,58.540000915527344,58.630001068115234,57.33000183105469,57.900001525878906,775300
2020-01-24,54.79117202758789,57.72999954223633,59.13999938964844,57.22999954223633,58.86000061035156,842800
2020-01-27,51.896453857421875,54.68000030517578,56.04999923706055,54.63999938964844,56.04999923706055,901800
2020-01-28,52.11473846435547,54.90999984741211,55.81999969482422,54.81999969482422,55.29999923706055,1011400
2020-01-29,51.156150817871094,53.900001525878906,55.81999969482422,53.869998931884766,55.5,923700
2020-01-30,50.33993148803711,53.040000915527344,53.900001525878906,52.310001373291016,53.209999084472656,949600
2020-01-31,48.375308990478516,50.970001220703125,53.25,50.58000183105469,52.84000015258789,1404900
2020-02-03,49.38134002685547,52.029998779296875,52.290000915527344,51.58000183105469,51.58000183105469,914400
2020-02-04,51.78254699707031,54.560001373291016,55.209999084472656,52.349998474121094,53.189998626708984,894700
2020-02-05,52.36149597167969,55.16999816894531,55.9900016784668,53.970001220703125,55.65999984741211,637600
2020-02-06,51.79204177856445,54.56999969482422,55.58000183105469,54.349998474121094,55.5,608700
