Date,Open,High,Low,Close,Adj Close,Volume,Stock
1997-06-12 00:00:00-04:00,24.469349232930984,25.13582956223261,23.517234476785813,23.9932918548584,23.9932918548584,19963800,RL
1997-06-13 00:00:00-04:00,24.1837154815556,25.04061878602017,24.1837154815556,24.659772872924805,24.659772872924805,3661100,RL
1997-06-16 00:00:00-04:00,24.564559056208683,24.754981994628906,23.326809956477238,23.51723289489746,23.51723289489746,2481700,RL
1997-06-17 00:00:00-04:00,22.945958434032793,23.04116987981716,22.184266867757845,22.660324096679688,22.660324096679688,2283800,RL
1997-06-18 00:00:00-04:00,22.660326903086926,22.660326903086926,21.422577954598985,21.613000869750977,21.613000869750977,1749900,RL
1997-06-19 00:00:00-04:00,21.708212702325053,22.565115835311566,21.517789783883604,22.374692916870117,22.374692916870117,1269900,RL
1997-06-20 00:00:00-04:00,22.469905853271484,23.041174646151266,22.374694387791518,22.469905853271484,22.469905853271484,859100,RL
1997-06-23 00:00:00-04:00,22.755544865025882,22.755544865025882,21.422584077953235,21.51779556274414,21.51779556274414,725000,RL
1997-06-24 00:00:00-04:00,21.708210635494876,22.565113686895987,20.660884683782403,21.993844985961914,21.993844985961914,1212100,RL
1997-06-25 00:00:00-04:00,22.184276273307717,22.184276273307717,21.422584384095437,21.851036071777344,21.851036071777344,726600,RL
1997-06-26 00:00:00-04:00,21.422584077953235,21.708218532325947,21.041738138789622,21.51779556274414,21.51779556274414,534500,RL
1997-06-27 00:00:00-04:00,21.422583903741398,21.613006871774655,20.708497773616685,20.756103515625,20.756103515625,441500,RL
1997-06-30 00:00:00-04:00,20.66088780093955,21.041733659021386,19.994407549296337,20.85131072998047,20.85131072998047,796900,RL
1997-07-01 00:00:00-04:00,20.756102736754098,20.80370847697601,20.18483385409114,20.51807403564453,20.51807403564453,621300,RL
1997-07-02 00:00:00-04:00,20.51806728063005,21.27975887341446,20.28003865788492,21.184547424316406,21.184547424316406,818700,RL
1997-07-03 00:00:00-04:00,20.994129321091954,21.470186675311727,20.37525476060625,21.374975204467773,21.374975204467773,696800,RL
1997-07-07 00:00:00-04:00,21.708208813645324,21.803420255810437,20.565671507663993,20.6608829498291,20.6608829498291,1180500,RL
1997-07-08 00:00:00-04:00,20.756098193993147,21.089338302612305,20.660886734387674,21.089338302612305,21.089338302612305,595000,RL
1997-07-09 00:00:00-04:00,21.0893401248914,21.0893401248914,20.089619712650496,20.28004264831543,20.28004264831543,958000,RL
